match_id,season_id,division,group_id,player_a_id,player_b_id,score_a,score_b,winner_id,score_model
2009-s1-B-GD-0-5,2009-s1,B,2009-s1-B-GD,P1298,P1204,0,10,P1204,games-tally
2009-s1-B-GD-1-2,2009-s1,B,2009-s1-B-GD,P1289,P1106,8,2,P1289,games-tally
2009-s1-B-GD-1-3,2009-s1,B,2009-s1-B-GD,P1289,P1190,10,0,P1289,games-tally
2009-s1-B-GD-1-4,2009-s1,B,2009-s1-B-GD,P1289,P1347,6,4,P1289,games-tally
2009-s1-B-GD-1-5,2009-s1,B,2009-s1-B-GD,P1289,P1204,6,4,P1289,games-tally
2009-s1-B-GD-1-6,2009-s1,B,2009-s1-B-GD,P1289,P1057,9,1,P1289,games-tally
2009-s1-B-GD-2-3,2009-s1,B,2009-s1-B-GD,P1106,P1190,8,2,P1106,games-tally
2009-s1-B-GD-2-4,2009-s1,B,2009-s1-B-GD,P1106,P1347,4,6,P1347,games-tally
2009-s1-B-GD-2-5,2009-s1,B,2009-s1-B-GD,P1106,P1204,4,6,P1204,games-tally
2009-s1-B-GD-3-4,2009-s1,B,2009-s1-B-GD,P1190,P1347,4,6,P1347,games-tally
2009-s1-B-GD-3-5,2009-s1,B,2009-s1-B-GD,P1190,P1204,3,7,P1204,games-tally
2009-s1-B-GD-4-5,2009-s1,B,2009-s1-B-GD,P1347,P1204,6,4,P1347,games-tally
2009-s1-B-GD-4-6,2009-s1,B,2009-s1-B-GD,P1347,P1057,9,1,P1347,games-tally
2009-s1-B-GE-0-1,2009-s1,B,2009-s1-B-GE,P1287,P1208,7,3,P1287,games-tally
2009-s1-B-GE-0-2,2009-s1,B,2009-s1-B-GE,P1287,P0344,5,5,,games-tally
2009-s1-B-GE-0-3,2009-s1,B,2009-s1-B-GE,P1287,P1032,4,6,P1032,games-tally
2009-s1-B-GE-0-4,2009-s1,B,2009-s1-B-GE,P1287,P0907,4,6,P0907,games-tally
2009-s1-B-GE-0-5,2009-s1,B,2009-s1-B-GE,P1287,P1127,3,7,P1127,games-tally
2009-s1-B-GE-0-6,2009-s1,B,2009-s1-B-GE,P1287,P1185,4,6,P1185,games-tally
2009-s1-B-GE-1-2,2009-s1,B,2009-s1-B-GE,P1208,P0344,3,7,P0344,games-tally
2009-s1-B-GE-1-3,2009-s1,B,2009-s1-B-GE,P1208,P1032,3,7,P1032,games-tally
2009-s1-B-GE-1-4,2009-s1,B,2009-s1-B-GE,P1208,P0907,3,7,P0907,games-tally
2009-s1-B-GE-1-5,2009-s1,B,2009-s1-B-GE,P1208,P1127,3,7,P1127,games-tally
2009-s1-B-GE-1-6,2009-s1,B,2009-s1-B-GE,P1208,P1185,3,7,P1185,games-tally
2009-s1-B-GE-2-3,2009-s1,B,2009-s1-B-GE,P0344,P1032,5,5,,games-tally
2009-s1-B-GE-2-4,2009-s1,B,2009-s1-B-GE,P0344,P0907,6,4,P0344,games-tally
2009-s1-B-GE-2-5,2009-s1,B,2009-s1-B-GE,P0344,P1127,8,2,P0344,games-tally
2009-s1-B-GE-2-6,2009-s1,B,2009-s1-B-GE,P0344,P1185,3,7,P1185,games-tally
2009-s1-B-GE-3-4,2009-s1,B,2009-s1-B-GE,P1032,P0907,6,4,P1032,games-tally
2009-s1-B-GE-3-5,2009-s1,B,2009-s1-B-GE,P1032,P1127,3,7,P1127,games-tally
2009-s1-B-GE-3-6,2009-s1,B,2009-s1-B-GE,P1032,P1185,5,5,,games-tally
2009-s1-B-GE-4-5,2009-s1,B,2009-s1-B-GE,P0907,P1127,5,5,,games-tally
2009-s1-B-GE-4-6,2009-s1,B,2009-s1-B-GE,P0907,P1185,6,4,P0907,games-tally
2009-s1-B-GE-5-6,2009-s1,B,2009-s1-B-GE,P1127,P1185,10,0,P1127,games-tally
2009-s1-B-GF-0-1,2009-s1,B,2009-s1-B-GF,P1351,P1230,8,2,P1351,games-tally
2009-s1-B-GF-0-2,2009-s1,B,2009-s1-B-GF,P1351,P1278,4,6,P1278,games-tally
2009-s1-B-GF-0-3,2009-s1,B,2009-s1-B-GF,P1351,P1331,9,1,P1351,games-tally
2009-s1-B-GF-0-4,2009-s1,B,2009-s1-B-GF,P1351,P0431,6,4,P1351,games-tally
2009-s1-B-GF-0-5,2009-s1,B,2009-s1-B-GF,P1351,P1252,6,4,P1351,games-tally
2009-s1-B-GF-1-2,2009-s1,B,2009-s1-B-GF,P1230,P1278,6,4,P1230,games-tally
2009-s1-B-GF-1-4,2009-s1,B,2009-s1-B-GF,P1230,P0431,9,1,P1230,games-tally
2009-s1-B-GF-1-5,2009-s1,B,2009-s1-B-GF,P1230,P1252,6,4,P1230,games-tally
2009-s1-B-GF-1-6,2009-s1,B,2009-s1-B-GF,P1230,P0718,10,0,P1230,games-tally
2009-s1-B-GF-2-4,2009-s1,B,2009-s1-B-GF,P1278,P0431,9,1,P1278,games-tally
2009-s1-B-GF-2-5,2009-s1,B,2009-s1-B-GF,P1278,P1252,7,3,P1278,games-tally
2009-s1-B-GF-3-4,2009-s1,B,2009-s1-B-GF,P1331,P0431,0,10,P0431,games-tally
2009-s1-B-GF-4-5,2009-s1,B,2009-s1-B-GF,P0431,P1252,6,4,P0431,games-tally
2009-s1-B-GF-4-6,2009-s1,B,2009-s1-B-GF,P0431,P0718,10,0,P0431,games-tally
2009-s2-A-GA-0-1,2009-s2,A,2009-s2-A-GA,P0748,P1388,3,7,P1388,games-tally
2009-s2-A-GA-0-2,2009-s2,A,2009-s2-A-GA,P0748,P1258,6,4,P0748,games-tally
2009-s2-A-GA-0-3,2009-s2,A,2009-s2-A-GA,P0748,P1381,8,2,P0748,games-tally
2009-s2-A-GA-0-4,2009-s2,A,2009-s2-A-GA,P0748,P1261,7,3,P0748,games-tally
2009-s2-A-GA-0-5,2009-s2,A,2009-s2-A-GA,P0748,P1074,5,5,,games-tally
2009-s2-A-GA-0-6,2009-s2,A,2009-s2-A-GA,P0748,P0140,4,6,P0140,games-tally
2009-s2-A-GA-1-2,2009-s2,A,2009-s2-A-GA,P1388,P1258,6,4,P1388,games-tally
2009-s2-A-GA-1-3,2009-s2,A,2009-s2-A-GA,P1388,P1381,4,6,P1381,games-tally
2009-s2-A-GA-2-3,2009-s2,A,2009-s2-A-GA,P1258,P1381,6,4,P1258,games-tally
2009-s2-A-GA-2-5,2009-s2,A,2009-s2-A-GA,P1258,P1074,2,8,P1074,games-tally
2009-s2-A-GA-3-4,2009-s2,A,2009-s2-A-GA,P1381,P1261,4,6,P1261,games-tally
2009-s2-A-GA-3-5,2009-s2,A,2009-s2-A-GA,P1381,P1074,10,0,P1381,games-tally
2009-s2-A-GA-3-6,2009-s2,A,2009-s2-A-GA,P1381,P0140,4,6,P0140,games-tally
2009-s2-A-GB-0-2,2009-s2,A,2009-s2-A-GB,P1176,P1223,4,6,P1223,games-tally
2009-s2-A-GB-0-3,2009-s2,A,2009-s2-A-GB,P1176,P0984,3,7,P0984,games-tally
2009-s2-A-GB-0-4,2009-s2,A,2009-s2-A-GB,P1176,P0962,2,8,P0962,games-tally
2009-s2-A-GB-0-5,2009-s2,A,2009-s2-A-GB,P1176,P1127,7,3,P1176,games-tally
2009-s2-A-GB-1-2,2009-s2,A,2009-s2-A-GB,P0969,P1223,0,10,P1223,games-tally
2009-s2-A-GB-1-3,2009-s2,A,2009-s2-A-GB,P0969,P0984,2,8,P0984,games-tally
2009-s2-A-GB-1-4,2009-s2,A,2009-s2-A-GB,P0969,P0962,4,6,P0962,games-tally
2009-s2-A-GB-1-6,2009-s2,A,2009-s2-A-GB,P0969,P0255,6,4,P0969,games-tally
2009-s2-A-GB-2-3,2009-s2,A,2009-s2-A-GB,P1223,P0984,6,4,P1223,games-tally
2009-s2-A-GB-2-4,2009-s2,A,2009-s2-A-GB,P1223,P0962,4,6,P0962,games-tally
2009-s2-A-GB-2-6,2009-s2,A,2009-s2-A-GB,P1223,P0255,10,0,P1223,games-tally
2009-s2-A-GB-3-4,2009-s2,A,2009-s2-A-GB,P0984,P0962,6,4,P0984,games-tally
2009-s2-A-GB-3-5,2009-s2,A,2009-s2-A-GB,P0984,P1127,8,2,P0984,games-tally
2009-s2-A-GB-3-6,2009-s2,A,2009-s2-A-GB,P0984,P0255,6,4,P0984,games-tally
2009-s2-A-GB-4-5,2009-s2,A,2009-s2-A-GB,P0962,P1127,6,4,P0962,games-tally
2009-s2-A-GB-4-6,2009-s2,A,2009-s2-A-GB,P0962,P0255,4,6,P0255,games-tally
2009-s2-A-GB-5-6,2009-s2,A,2009-s2-A-GB,P1127,P0255,4,6,P0255,games-tally
2009-s2-A-GC-0-1,2009-s2,A,2009-s2-A-GC,P1380,P0558,9,1,P1380,games-tally
2009-s2-A-GC-0-2,2009-s2,A,2009-s2-A-GC,P1380,P0858,4,6,P0858,games-tally
2009-s2-A-GC-0-3,2009-s2,A,2009-s2-A-GC,P1380,P0707,6,4,P1380,games-tally
2009-s2-A-GC-0-4,2009-s2,A,2009-s2-A-GC,P1380,P1266,7,3,P1380,games-tally
2009-s2-A-GC-0-5,2009-s2,A,2009-s2-A-GC,P1380,P1075,10,0,P1380,games-tally
2009-s2-A-GC-0-6,2009-s2,A,2009-s2-A-GC,P1380,P1358,6,4,P1380,games-tally
2009-s2-A-GC-1-2,2009-s2,A,2009-s2-A-GC,P0558,P0858,0,10,P0858,games-tally
2009-s2-A-GC-1-3,2009-s2,A,2009-s2-A-GC,P0558,P0707,1,9,P0707,games-tally
2009-s2-A-GC-1-4,2009-s2,A,2009-s2-A-GC,P0558,P1266,4,6,P1266,games-tally
2009-s2-A-GC-1-5,2009-s2,A,2009-s2-A-GC,P0558,P1075,10,0,P0558,games-tally
2009-s2-A-GC-1-6,2009-s2,A,2009-s2-A-GC,P0558,P1358,8,2,P0558,games-tally
2009-s2-A-GC-2-3,2009-s2,A,2009-s2-A-GC,P0858,P0707,3,7,P0707,games-tally
2009-s2-A-GC-2-4,2009-s2,A,2009-s2-A-GC,P0858,P1266,6,4,P0858,games-tally
2009-s2-A-GC-2-5,2009-s2,A,2009-s2-A-GC,P0858,P1075,8,2,P0858,games-tally
2009-s2-A-GC-3-4,2009-s2,A,2009-s2-A-GC,P0707,P1266,6,4,P0707,games-tally
2009-s2-A-GC-3-5,2009-s2,A,2009-s2-A-GC,P0707,P1075,10,0,P0707,games-tally
2009-s2-A-GC-3-6,2009-s2,A,2009-s2-A-GC,P0707,P1358,6,4,P0707,games-tally
2009-s2-A-GC-4-5,2009-s2,A,2009-s2-A-GC,P1266,P1075,10,0,P1266,games-tally
2009-s2-A-GC-4-6,2009-s2,A,2009-s2-A-GC,P1266,P1358,10,0,P1266,games-tally
2009-s2-A-GC-5-6,2009-s2,A,2009-s2-A-GC,P1075,P1358,6,4,P1075,games-tally
2009-s2-A-GD-0-1,2009-s2,A,2009-s2-A-GD,P1237,P1312,0,10,P1312,games-tally
2009-s2-A-GD-0-2,2009-s2,A,2009-s2-A-GD,P1237,P1326,6,4,P1237,games-tally
2009-s2-A-GD-0-3,2009-s2,A,2009-s2-A-GD,P1237,P0196,4,6,P0196,games-tally
2009-s2-A-GD-0-5,2009-s2,A,2009-s2-A-GD,P1237,P1063,1,9,P1063,games-tally
2009-s2-A-GD-0-6,2009-s2,A,2009-s2-A-GD,P1237,P1390,3,7,P1390,games-tally
2009-s2-A-GD-1-2,2009-s2,A,2009-s2-A-GD,P1312,P1326,8,2,P1312,games-tally
2009-s2-A-GD-1-3,2009-s2,A,2009-s2-A-GD,P1312,P0196,6,4,P1312,games-tally
2009-s2-A-GD-1-4,2009-s2,A,2009-s2-A-GD,P1312,P1255,4,6,P1255,games-tally
2009-s2-A-GD-1-5,2009-s2,A,2009-s2-A-GD,P1312,P1063,8,2,P1312,games-tally
2009-s2-A-GD-1-6,2009-s2,A,2009-s2-A-GD,P1312,P1390,7,3,P1312,games-tally
2009-s2-A-GD-2-3,2009-s2,A,2009-s2-A-GD,P1326,P0196,5,5,,games-tally
2009-s2-A-GD-2-4,2009-s2,A,2009-s2-A-GD,P1326,P1255,4,6,P1255,games-tally
2009-s2-A-GD-2-5,2009-s2,A,2009-s2-A-GD,P1326,P1063,7,3,P1326,games-tally
2009-s2-A-GD-2-6,2009-s2,A,2009-s2-A-GD,P1326,P1390,7,3,P1326,games-tally
2009-s2-A-GD-3-4,2009-s2,A,2009-s2-A-GD,P0196,P1255,7,3,P0196,games-tally
2009-s2-A-GD-3-5,2009-s2,A,2009-s2-A-GD,P0196,P1063,8,2,P0196,games-tally
2009-s2-A-GD-3-6,2009-s2,A,2009-s2-A-GD,P0196,P1390,5,5,,games-tally
2009-s2-A-GD-4-5,2009-s2,A,2009-s2-A-GD,P1255,P1063,6,4,P1255,games-tally
2009-s2-A-GD-4-6,2009-s2,A,2009-s2-A-GD,P1255,P1390,3,7,P1390,games-tally
2009-s2-A-GD-5-6,2009-s2,A,2009-s2-A-GD,P1063,P1390,1,9,P1390,games-tally
2009-s2-A-GE-0-1,2009-s2,A,2009-s2-A-GE,P1304,P1093,4,6,P1093,games-tally
2009-s2-A-GE-0-3,2009-s2,A,2009-s2-A-GE,P1304,P0950,7,3,P1304,games-tally
2009-s2-A-GE-0-4,2009-s2,A,2009-s2-A-GE,P1304,P1172,7,3,P1304,games-tally
2009-s2-A-GE-0-5,2009-s2,A,2009-s2-A-GE,P1304,P1293,7,3,P1304,games-tally
2009-s2-A-GE-0-6,2009-s2,A,2009-s2-A-GE,P1304,P1179,5,5,,games-tally
2009-s2-A-GE-1-2,2009-s2,A,2009-s2-A-GE,P1093,P1192,7,3,P1093,games-tally
2009-s2-A-GE-1-3,2009-s2,A,2009-s2-A-GE,P1093,P0950,3,7,P0950,games-tally
2009-s2-A-GE-1-4,2009-s2,A,2009-s2-A-GE,P1093,P1172,5,5,,games-tally
2009-s2-A-GE-1-5,2009-s2,A,2009-s2-A-GE,P1093,P1293,0,10,P1293,games-tally
2009-s2-A-GE-1-6,2009-s2,A,2009-s2-A-GE,P1093,P1179,6,4,P1093,games-tally
2009-s2-A-GE-2-3,2009-s2,A,2009-s2-A-GE,P1192,P0950,6,4,P1192,games-tally
2009-s2-A-GE-2-4,2009-s2,A,2009-s2-A-GE,P1192,P1172,10,0,P1192,games-tally
2009-s2-A-GE-2-5,2009-s2,A,2009-s2-A-GE,P1192,P1293,4,6,P1293,games-tally
2009-s2-A-GE-2-6,2009-s2,A,2009-s2-A-GE,P1192,P1179,5,5,,games-tally
2009-s2-A-GE-3-4,2009-s2,A,2009-s2-A-GE,P0950,P1172,6,4,P0950,games-tally
2009-s2-A-GE-3-5,2009-s2,A,2009-s2-A-GE,P0950,P1293,4,6,P1293,games-tally
2009-s2-A-GE-3-6,2009-s2,A,2009-s2-A-GE,P0950,P1179,6,4,P0950,games-tally
2009-s2-A-GE-4-5,2009-s2,A,2009-s2-A-GE,P1172,P1293,4,6,P1293,games-tally
2009-s2-A-GE-4-6,2009-s2,A,2009-s2-A-GE,P1172,P1179,5,5,,games-tally
2009-s2-A-GE-5-6,2009-s2,A,2009-s2-A-GE,P1293,P1179,5,5,,games-tally
2009-s2-A-GF-0-1,2009-s2,A,2009-s2-A-GF,P0366,P1206,4,6,P1206,games-tally
2009-s2-A-GF-0-2,2009-s2,A,2009-s2-A-GF,P0366,P1167,8,2,P0366,games-tally
2009-s2-A-GF-0-3,2009-s2,A,2009-s2-A-GF,P0366,P1340,6,4,P0366,games-tally
2009-s2-A-GF-0-4,2009-s2,A,2009-s2-A-GF,P0366,P1354,5,5,,games-tally
2009-s2-A-GF-0-5,2009-s2,A,2009-s2-A-GF,P0366,P1296,4,6,P1296,games-tally
2009-s2-A-GF-0-6,2009-s2,A,2009-s2-A-GF,P0366,P1279,8,2,P0366,games-tally
2009-s2-A-GF-1-3,2009-s2,A,2009-s2-A-GF,P1206,P1340,3,7,P1340,games-tally
2009-s2-A-GF-1-5,2009-s2,A,2009-s2-A-GF,P1206,P1296,3,7,P1296,games-tally
2009-s2-A-GF-1-6,2009-s2,A,2009-s2-A-GF,P1206,P1279,3,7,P1279,games-tally
2009-s2-A-GF-2-3,2009-s2,A,2009-s2-A-GF,P1167,P1340,0,10,P1340,games-tally
2009-s2-A-GF-2-5,2009-s2,A,2009-s2-A-GF,P1167,P1296,2,8,P1296,games-tally
2009-s2-A-GF-2-6,2009-s2,A,2009-s2-A-GF,P1167,P1279,2,8,P1279,games-tally
2009-s2-A-GF-3-4,2009-s2,A,2009-s2-A-GF,P1340,P1354,5,5,,games-tally
2009-s2-A-GF-3-5,2009-s2,A,2009-s2-A-GF,P1340,P1296,6,4,P1340,games-tally
2009-s2-A-GF-3-6,2009-s2,A,2009-s2-A-GF,P1340,P1279,2,8,P1279,games-tally
2009-s2-A-GF-4-5,2009-s2,A,2009-s2-A-GF,P1354,P1296,6,4,P1354,games-tally
2009-s2-A-GF-4-6,2009-s2,A,2009-s2-A-GF,P1354,P1279,4,6,P1279,games-tally
2009-s2-A-GF-5-6,2009-s2,A,2009-s2-A-GF,P1296,P1279,9,1,P1296,games-tally
2009-s2-A-GG-0-1,2009-s2,A,2009-s2-A-GG,P1376,P1088,4,6,P1088,games-tally
2009-s2-A-GG-0-3,2009-s2,A,2009-s2-A-GG,P1376,P1215,4,6,P1215,games-tally
2009-s2-A-GG-0-4,2009-s2,A,2009-s2-A-GG,P1376,P0764,2,8,P0764,games-tally
2009-s2-A-GG-0-5,2009-s2,A,2009-s2-A-GG,P1376,P1318,4,6,P1318,games-tally
2009-s2-A-GG-0-6,2009-s2,A,2009-s2-A-GG,P1376,P1289,6,4,P1376,games-tally
2009-s2-A-GG-1-2,2009-s2,A,2009-s2-A-GG,P1088,P1231,6,4,P1088,games-tally
2009-s2-A-GG-1-3,2009-s2,A,2009-s2-A-GG,P1088,P1215,6,4,P1088,games-tally
2009-s2-A-GG-1-4,2009-s2,A,2009-s2-A-GG,P1088,P0764,8,2,P1088,games-tally
2009-s2-A-GG-1-5,2009-s2,A,2009-s2-A-GG,P1088,P1318,2,8,P1318,games-tally
2009-s2-A-GG-1-6,2009-s2,A,2009-s2-A-GG,P1088,P1289,4,6,P1289,games-tally
2009-s2-A-GG-2-3,2009-s2,A,2009-s2-A-GG,P1231,P1215,10,0,P1231,games-tally
2009-s2-A-GG-2-4,2009-s2,A,2009-s2-A-GG,P1231,P0764,7,3,P1231,games-tally
2009-s2-A-GG-2-5,2009-s2,A,2009-s2-A-GG,P1231,P1318,2,8,P1318,games-tally
2009-s2-A-GG-2-6,2009-s2,A,2009-s2-A-GG,P1231,P1289,6,4,P1231,games-tally
2009-s2-A-GG-3-4,2009-s2,A,2009-s2-A-GG,P1215,P0764,4,6,P0764,games-tally
2009-s2-A-GG-3-5,2009-s2,A,2009-s2-A-GG,P1215,P1318,0,10,P1318,games-tally
2009-s2-A-GG-3-6,2009-s2,A,2009-s2-A-GG,P1215,P1289,2,8,P1289,games-tally
2009-s2-A-GG-4-5,2009-s2,A,2009-s2-A-GG,P0764,P1318,6,4,P0764,games-tally
2009-s2-A-GG-4-6,2009-s2,A,2009-s2-A-GG,P0764,P1289,7,3,P0764,games-tally
2009-s2-A-GG-5-6,2009-s2,A,2009-s2-A-GG,P1318,P1289,9,1,P1318,games-tally
2009-s2-A-GH-0-1,2009-s2,A,2009-s2-A-GH,P1384,P0512,4,6,P0512,games-tally
2009-s2-A-GH-0-2,2009-s2,A,2009-s2-A-GH,P1384,P0951,5,5,,games-tally
2009-s2-A-GH-0-3,2009-s2,A,2009-s2-A-GH,P1384,P1368,4,6,P1368,games-tally
2009-s2-A-GH-0-4,2009-s2,A,2009-s2-A-GH,P1384,P1232,3,7,P1232,games-tally
2009-s2-A-GH-0-5,2009-s2,A,2009-s2-A-GH,P1384,P1199,5,5,,games-tally
2009-s2-A-GH-0-6,2009-s2,A,2009-s2-A-GH,P1384,P1038,8,2,P1384,games-tally
2009-s2-A-GH-1-2,2009-s2,A,2009-s2-A-GH,P0512,P0951,8,2,P0512,games-tally
2009-s2-A-GH-1-3,2009-s2,A,2009-s2-A-GH,P0512,P1368,4,6,P1368,games-tally
2009-s2-A-GH-1-4,2009-s2,A,2009-s2-A-GH,P0512,P1232,6,4,P0512,games-tally
2009-s2-A-GH-1-5,2009-s2,A,2009-s2-A-GH,P0512,P1199,5,5,,games-tally
2009-s2-A-GH-2-3,2009-s2,A,2009-s2-A-GH,P0951,P1368,3,7,P1368,games-tally
2009-s2-A-GH-2-4,2009-s2,A,2009-s2-A-GH,P0951,P1232,3,7,P1232,games-tally
2009-s2-A-GH-2-5,2009-s2,A,2009-s2-A-GH,P0951,P1199,1,9,P1199,games-tally
2009-s2-A-GH-2-6,2009-s2,A,2009-s2-A-GH,P0951,P1038,7,3,P0951,games-tally
2009-s2-A-GH-3-4,2009-s2,A,2009-s2-A-GH,P1368,P1232,4,6,P1232,games-tally
2009-s2-A-GH-3-6,2009-s2,A,2009-s2-A-GH,P1368,P1038,10,0,P1368,games-tally
2009-s2-A-GH-4-5,2009-s2,A,2009-s2-A-GH,P1232,P1199,7,3,P1232,games-tally
2009-s2-A-GH-4-6,2009-s2,A,2009-s2-A-GH,P1232,P1038,5,5,,games-tally
2009-s2-B-GA-0-1,2009-s2,B,2009-s2-B-GA,P0772,P1197,3,7,P1197,games-tally
2009-s2-B-GA-0-2,2009-s2,B,2009-s2-B-GA,P0772,P1032,4,6,P1032,games-tally
2009-s2-B-GA-0-3,2009-s2,B,2009-s2-B-GA,P0772,P1147,4,6,P1147,games-tally
2009-s2-B-GA-0-4,2009-s2,B,2009-s2-B-GA,P0772,P1355,3,7,P1355,games-tally
2009-s2-B-GA-0-5,2009-s2,B,2009-s2-B-GA,P0772,P1204,8,2,P0772,games-tally
2009-s2-B-GA-0-6,2009-s2,B,2009-s2-B-GA,P0772,P1273,7,3,P0772,games-tally
2009-s2-B-GA-1-2,2009-s2,B,2009-s2-B-GA,P1197,P1032,6,4,P1197,games-tally
2009-s2-B-GA-1-3,2009-s2,B,2009-s2-B-GA,P1197,P1147,6,4,P1197,games-tally
2009-s2-B-GA-1-4,2009-s2,B,2009-s2-B-GA,P1197,P1355,5,5,,games-tally
2009-s2-B-GA-1-5,2009-s2,B,2009-s2-B-GA,P1197,P1204,1,9,P1204,games-tally
2009-s2-B-GA-1-6,2009-s2,B,2009-s2-B-GA,P1197,P1273,6,4,P1197,games-tally
2009-s2-B-GA-2-3,2009-s2,B,2009-s2-B-GA,P1032,P1147,2,8,P1147,games-tally
2009-s2-B-GA-2-4,2009-s2,B,2009-s2-B-GA,P1032,P1355,2,8,P1355,games-tally
2009-s2-B-GA-2-5,2009-s2,B,2009-s2-B-GA,P1032,P1204,7,3,P1032,games-tally
2009-s2-B-GA-2-6,2009-s2,B,2009-s2-B-GA,P1032,P1273,0,10,P1273,games-tally
2009-s2-B-GA-3-4,2009-s2,B,2009-s2-B-GA,P1147,P1355,6,4,P1147,games-tally
2009-s2-B-GA-3-5,2009-s2,B,2009-s2-B-GA,P1147,P1204,7,3,P1147,games-tally
2009-s2-B-GA-3-6,2009-s2,B,2009-s2-B-GA,P1147,P1273,3,7,P1273,games-tally
2009-s2-B-GA-4-5,2009-s2,B,2009-s2-B-GA,P1355,P1204,10,0,P1355,games-tally
2009-s2-B-GA-4-6,2009-s2,B,2009-s2-B-GA,P1355,P1273,8,2,P1355,games-tally
2009-s2-B-GA-5-6,2009-s2,B,2009-s2-B-GA,P1204,P1273,0,10,P1273,games-tally
2009-s2-B-GB-0-1,2009-s2,B,2009-s2-B-GB,P1300,P1305,8,2,P1300,games-tally
2009-s2-B-GB-0-2,2009-s2,B,2009-s2-B-GB,P1300,P0907,8,2,P1300,games-tally
2009-s2-B-GB-0-3,2009-s2,B,2009-s2-B-GB,P1300,P1224,8,2,P1300,games-tally
2009-s2-B-GB-0-4,2009-s2,B,2009-s2-B-GB,P1300,P1220,6,4,P1300,games-tally
2009-s2-B-GB-0-5,2009-s2,B,2009-s2-B-GB,P1300,P1229,9,1,P1300,games-tally
2009-s2-B-GB-0-6,2009-s2,B,2009-s2-B-GB,P1300,P1346,8,2,P1300,games-tally
2009-s2-B-GB-1-3,2009-s2,B,2009-s2-B-GB,P1305,P1224,6,4,P1305,games-tally
2009-s2-B-GB-1-4,2009-s2,B,2009-s2-B-GB,P1305,P1220,7,3,P1305,games-tally
2009-s2-B-GB-1-5,2009-s2,B,2009-s2-B-GB,P1305,P1229,3,7,P1229,games-tally
2009-s2-B-GB-1-6,2009-s2,B,2009-s2-B-GB,P1305,P1346,4,6,P1346,games-tally
2009-s2-B-GB-2-4,2009-s2,B,2009-s2-B-GB,P0907,P1220,6,4,P0907,games-tally
2009-s2-B-GB-2-5,2009-s2,B,2009-s2-B-GB,P0907,P1229,1,9,P1229,games-tally
2009-s2-B-GB-2-6,2009-s2,B,2009-s2-B-GB,P0907,P1346,6,4,P0907,games-tally
2009-s2-B-GB-3-4,2009-s2,B,2009-s2-B-GB,P1224,P1220,2,8,P1220,games-tally
2009-s2-B-GB-3-5,2009-s2,B,2009-s2-B-GB,P1224,P1229,3,7,P1229,games-tally
2009-s2-B-GB-4-5,2009-s2,B,2009-s2-B-GB,P1220,P1229,2,8,P1229,games-tally
2009-s2-B-GB-4-6,2009-s2,B,2009-s2-B-GB,P1220,P1346,4,6,P1346,games-tally
2009-s2-B-GB-5-6,2009-s2,B,2009-s2-B-GB,P1229,P1346,4,6,P1346,games-tally
2009-s2-B-GC-0-1,2009-s2,B,2009-s2-B-GC,P1247,P1322,3,7,P1322,games-tally
2009-s2-B-GC-0-2,2009-s2,B,2009-s2-B-GC,P1247,P1217,7,3,P1247,games-tally
2009-s2-B-GC-0-3,2009-s2,B,2009-s2-B-GC,P1247,P1287,3,7,P1287,games-tally
2009-s2-B-GC-0-4,2009-s2,B,2009-s2-B-GC,P1247,P0431,4,6,P0431,games-tally
2009-s2-B-GC-0-5,2009-s2,B,2009-s2-B-GC,P1247,P1333,6,4,P1247,games-tally
2009-s2-B-GC-0-6,2009-s2,B,2009-s2-B-GC,P1247,P1378,10,0,P1247,games-tally
2009-s2-B-GC-1-3,2009-s2,B,2009-s2-B-GC,P1322,P1287,9,1,P1322,games-tally
2009-s2-B-GC-1-4,2009-s2,B,2009-s2-B-GC,P1322,P0431,7,3,P1322,games-tally
2009-s2-B-GC-1-5,2009-s2,B,2009-s2-B-GC,P1322,P1333,8,2,P1322,games-tally
2009-s2-B-GC-1-6,2009-s2,B,2009-s2-B-GC,P1322,P1378,10,0,P1322,games-tally
2009-s2-B-GC-2-3,2009-s2,B,2009-s2-B-GC,P1217,P1287,5,5,,games-tally
2009-s2-B-GC-2-4,2009-s2,B,2009-s2-B-GC,P1217,P0431,7,3,P1217,games-tally
2009-s2-B-GC-2-5,2009-s2,B,2009-s2-B-GC,P1217,P1333,6,4,P1217,games-tally
2009-s2-B-GC-2-6,2009-s2,B,2009-s2-B-GC,P1217,P1378,10,0,P1217,games-tally
2009-s2-B-GC-3-4,2009-s2,B,2009-s2-B-GC,P1287,P0431,6,4,P1287,games-tally
2009-s2-B-GC-3-5,2009-s2,B,2009-s2-B-GC,P1287,P1333,7,3,P1287,games-tally
2009-s2-B-GC-3-6,2009-s2,B,2009-s2-B-GC,P1287,P1378,10,0,P1287,games-tally
2009-s2-B-GC-4-5,2009-s2,B,2009-s2-B-GC,P0431,P1333,5,5,,games-tally
2009-s2-B-GC-4-6,2009-s2,B,2009-s2-B-GC,P0431,P1378,10,0,P0431,games-tally
2009-s2-B-GC-5-6,2009-s2,B,2009-s2-B-GC,P1333,P1378,10,0,P1333,games-tally
2009-s2-B-GD-0-1,2009-s2,B,2009-s2-B-GD,P1295,P1282,4,6,P1282,games-tally
